sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
306923CLM	B0CPJSCDKN	23.70	99	23.23	fixed	6	20.15	12	17.78	18	17.31	50	16.59											
306924CLM	B0CPJVRV65	24.10	99	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
306926CLM	B0CPJT8R6G	24.10	99	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
306928CLM	B0CPJSB2BZ	24.10	99	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
306933CLM	B0CPJSTV8D	24.10	99	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
306942CLM	B0CPJVS6S1	17.70	99	17.35	fixed	6	15.05	12	13.28	18	12.93	50	12.39											
306943CLM	B0CPJRZF8Z	20.40	99	19.99	fixed	6	17.34	12	15.30	18	14.90	50	14.28											
306949CLM	B0CPJST81R	14.10	99	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
306952CLM	B0CPJTSCKZ	11.10	99	10.88	fixed	6	9.44	12	8.33	18	8.11	50	7.77											
306953CLM	B0CPJRLHCK	13.80	99	13.52	fixed	6	11.73	12	10.35	18	10.08	50	9.66											
306964CLM	B0D47RWLMQ	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306968CLM	B0D47SYTM2	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306970CLM	B0D47RSN3M	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306978CLM	B0D47RWKK4	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306981CLM	B0D47SHSZL	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306983CLM	B0D47Q1QFX	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306984CLM	B0D47HCBYX	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
306997CLM	B0D47QW8Q1	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
307004CLM	B0CPJRX5L5	24.90	99	24.4	fixed	6	21.17	12	18.68	18	18.18	50	17.43											
3070VCI	B0DFZW97C9	29.10	11	28.52	fixed	6	24.74	12	21.83	18	21.25	50	20.37											
307111CLM	B0D47LT6HL	29.40	99	28.81	fixed	6	24.99	12	22.05	18	21.47	50	20.58											
307112CLM	B0D47PVBSZ	27.80	99	27.24	fixed	6	23.63	12	20.85	18	20.30	50	19.46											
307113CLM	B0D47RMNMS	31.50	99	30.87	fixed	6	26.78	12	23.63	18	23.00	50	22.05											
307114CLM	B0D47R8C44	29.40	99	28.81	fixed	6	24.99	12	22.05	18	21.47	50	20.58											
307115CLM	B0D47R22Q4	29.40	99	28.81	fixed	6	24.99	12	22.05	18	21.47	50	20.58											
307131CLM	B0CPJSYBDQ	29.50	99	28.91	fixed	6	25.08	12	22.13	18	21.54	50	20.65											
307132CLM	B0CPJR4LB5	25.50	99	24.99	fixed	6	21.68	12	19.13	18	18.62	50	17.85											
307135CLM	B0CPJS6WJF	24.30	99	23.81	fixed	6	20.66	12	18.23	18	17.74	50	17.01											
307144CLM	B0F1YLSGGM	46.50	99	45.57	fixed	6	39.53	12	34.88	18	33.95	50	32.55											
307145CLM	B0F1YLNLJ6	46.50	99	45.57	fixed	6	39.53	12	34.88	18	33.95	50	32.55											
307148CLM	B0CPJRJ6MC	18.50	99	18.13	fixed	6	15.73	12	13.88	18	13.51	50	12.95											
30714SG	B0CW6M5NZ1	62.60	40	61.35	fixed	6	53.21	12	46.95	18	45.70	50	43.82											
307150CLM	B0DLBVV73T	24.40	99	23.91	fixed	6	20.74	12	18.30	18	17.82	50	17.08											
307152CLM	B0F1NHHSGP	26.20	99	25.68	fixed	6	22.27	12	19.65	18	19.13	50	18.34											
307153CLM	B0F1YJ4BQF	30.80	99	30.18	fixed	6	26.18	12	23.10	18	22.49	50	21.56											
307155CLM	B0F1NJ95T2	21.30	99	20.87	fixed	6	18.11	12	15.98	18	15.55	50	14.91											
307156CLM	B0F1NHGCM5	64.40	99	63.11	fixed	6	54.74	12	48.30	18	47.02	50	45.08											
307157CLM	B0F1NGK5HH	64.40	99	63.11	fixed	6	54.74	12	48.30	18	47.02	50	45.08											
30719SG	B0CW6R278B	25.10	80	24.6	fixed	6	21.34	12	18.83	18	18.33	50	17.57											
3071VCI	B0DFZLZBHF	17.25	686	16.91	fixed	6	14.67	12	12.94	18	12.60	50	12.08											
307201CLM	B0F1YJJN8Q	69.40	99	68.01	fixed	6	58.99	12	52.05	18	50.67	50	48.58											
307202CLM	B0F1YHZV4K	123.00	99	120.54	fixed	6	104.55	12	92.25	18	89.79	50	86.10											
307203CLM	B0F1T99SMD	99.80	99	97.8	fixed	6	84.83	12	74.85	18	72.86	50	69.86											
307204CLM	B0F1TB6PBY	94.00	99	92.12	fixed	6	79.90	12	70.50	18	68.62	50	65.80											
307205CLM	B0F1TF1WDJ	152.00	99	148.96	fixed	6	129.20	12	114.00	18	110.96	50	106.40											
307206CLM	B0F1TZJ3N8	134.60	99	131.91	fixed	6	114.41	12	100.95	18	98.26	50	94.22											
30720SG	B0CW6N2M15	34.10	24	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
307210CLM	B0F224PFL5	126.80	99	124.26	fixed	6	107.78	12	95.10	18	92.57	50	88.76											
307211CLM	B0F1Z2SQ93	66.50	99	65.17	fixed	6	56.53	12	49.88	18	48.55	50	46.55											
307212CLM	B0F1YLFF5N	81.10	99	79.48	fixed	6	68.94	12	60.83	18	59.21	50	56.77											
307213CLM	B0F1YM85SS	80.40	99	78.79	fixed	6	68.34	12	60.30	18	58.70	50	56.28											
307214CLM	B0F1YNQSD8	120.10	99	117.7	fixed	6	102.09	12	90.08	18	87.68	50	84.07											
307215CLM	B0F1YL4P8X	72.30	99	70.85	fixed	6	61.46	12	54.23	18	52.78	50	50.61											
307216CLM	B0CPJS6JW2	122.00	99	119.56	fixed	6	103.70	12	91.50	18	89.06	50	85.40											
307217CLM	B0CPJT2561	124.80	99	122.3	fixed	6	106.08	12	93.60	18	91.11	50	87.36											
307218CLM	B0CPJRRV62	109.00	99	106.82	fixed	6	92.65	12	81.75	18	79.57	50	76.30											
307219CLM	B0F1YKFN4S	99.80	99	97.8	fixed	6	84.83	12	74.85	18	72.86	50	69.86											
307220CLM	B0CPJT8PWX	78.40	99	76.83	fixed	6	66.64	12	58.80	18	57.24	50	54.88											
307221CLM	B0CPJT2F6R	211.00	99	206.78	fixed	6	179.35	12	158.25	18	154.03	50	147.70											
307222CLM	B0CPJTL6RM	226.40	99	221.87	fixed	6	192.44	12	169.80	18	165.28	50	158.48											
307223CLM	B0CPJSL17T	65.40	99	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											
307224CLM	B0CPJSNSTW	166.50	99	163.17	fixed	6	141.53	12	124.88	18	121.55	50	116.55											
307227CLM	B0D47T3JC9	84.20	99	82.52	fixed	6	71.57	12	63.15	18	61.47	50	58.94											
307228CLM	B0D47RXL5J	68.30	99	66.93	fixed	6	58.06	12	51.23	18	49.86	50	47.81											
307229CLM	B0DLBRJ8K1	100.00	99	98.0	fixed	6	85.00	12	75.00	18	73.00	50	70.00											
307230CLM	B0DLBQLH6J	96.80	99	94.86	fixed	6	82.28	12	72.60	18	70.67	50	67.76											
307231CLM	B0DLBTHDHS	88.10	99	86.34	fixed	6	74.89	12	66.08	18	64.32	50	61.67											
307232CLM	B0DLBPFT4S	88.10	99	86.34	fixed	6	74.89	12	66.08	18	64.32	50	61.67											
307233CLM	B0F1Z41YGY	66.50	99	65.17	fixed	6	56.53	12	49.88	18	48.55	50	46.55											
307234CLM	B0F1YLDVCD	81.10	99	79.48	fixed	6	68.94	12	60.83	18	59.21	50	56.77											
307235CLM	B0F1YLXBHG	80.40	99	78.79	fixed	6	68.34	12	60.30	18	58.70	50	56.28											
307236CLM	B0F1YXMLFK	72.30	99	70.85	fixed	6	61.46	12	54.23	18	52.78	50	50.61											
307237CLM	B0F1TG1QR4	126.00	99	123.48	fixed	6	107.10	12	94.50	18	91.98	50	88.20											
307238CLM	B0F1Z61YK2	66.50	99	65.17	fixed	6	56.53	12	49.88	18	48.55	50	46.55											
307239CLM	B0F1Z5SVRD	66.50	99	65.17	fixed	6	56.53	12	49.88	18	48.55	50	46.55											
307240CLM	B0F1Z4QV8Y	99.80	99	97.8	fixed	6	84.83	12	74.85	18	72.86	50	69.86											
307241CLM	B0F1Z2N86X	99.80	99	97.8	fixed	6	84.83	12	74.85	18	72.86	50	69.86											
307242CLM	B0F1TDR7PW	128.80	99	126.22	fixed	6	109.48	12	96.60	18	94.03	50	90.16											
307243CLM	B0F1TJPBVQ	128.80	99	126.22	fixed	6	109.48	12	96.60	18	94.03	50	90.16											
307244CLM	B0F1TGJDVD	143.30	99	140.43	fixed	6	121.81	12	107.48	18	104.61	50	100.31											
307245CLM	B0F1TF1L6W	143.30	99	140.43	fixed	6	121.81	12	107.48	18	104.61	50	100.31											
307301CLM	B0CPJSQHXP	40.50	99	39.69	fixed	6	34.43	12	30.38	18	29.57	50	28.35											
307309CLM	B0CPJSCDKG	14.10	99	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
307402CLM	B0CPJVS6RX	28.40	99	27.83	fixed	6	24.14	12	21.30	18	20.74	50	19.88											
307403CLM	B0CPJSV9JN	31.50	99	30.87	fixed	6	26.78	12	23.63	18	23.00	50	22.05											
307404CLM	B0CPJV4VX3	35.40	99	34.69	fixed	6	30.09	12	26.55	18	25.85	50	24.78											
307406CLM	B0CPJT64NR	46.60	99	45.67	fixed	6	39.61	12	34.95	18	34.02	50	32.62											
307407CLM	B0CPJT69X6	56.70	99	55.57	fixed	6	48.20	12	42.53	18	41.40	50	39.69											
307409CLM	B0CPJSTV88	28.40	99	27.83	fixed	6	24.14	12	21.30	18	20.74	50	19.88											
307410CLM	B0CPJS6NPW	31.50	99	30.87	fixed	6	26.78	12	23.63	18	23.00	50	22.05											
307411CLM	B0CPJT3GM9	35.40	99	34.69	fixed	6	30.09	12	26.55	18	25.85	50	24.78											
307413CLM	B0CPJSVXXG	46.60	99	45.67	fixed	6	39.61	12	34.95	18	34.02	50	32.62											
307414CLM	B0CPJTJ98L	56.70	99	55.57	fixed	6	48.20	12	42.53	18	41.40	50	39.69											
307501CLM	B0CPJSHWWR	211.70	99	207.47	fixed	6	179.95	12	158.78	18	154.55	50	148.19											
307502CLM	B0CPJSZ7RX	224.20	99	219.72	fixed	6	190.57	12	168.15	18	163.67	50	156.94											
307503CLM	B0CPJT149L	260.00	99	254.8	fixed	6	221.00	12	195.00	18	189.80	50	182.00											
307504CLM	B0CPJSPNRB	211.70	99	207.47	fixed	6	179.95	12	158.78	18	154.55	50	148.19											
307601CLM	B0CPJV4YRF	65.40	99	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											
307602CLM	B0CPJT74BK	65.40	99	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											
307603CLM	B0CPJT6YMH	65.40	99	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											
307606CLM	B0CPJT255S	65.40	99	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											
30764SG	B0CW6NNS63	77.70	32	76.15	fixed	6	66.05	12	58.28	18	56.73	50	54.39											
30767SG	B0CW6P1D6K	96.00	16	94.08	fixed	6	81.60	12	72.00	18	70.08	50	67.20											
307705CLM	B0CPJSNR3B	45.90	99	44.98	fixed	6	39.02	12	34.43	18	33.51	50	32.13											
307708CLM	B0CPJV4VX5	174.10	99	170.62	fixed	6	147.99	12	130.58	18	127.10	50	121.87											
307801CLM	B0CPJVSRDJ	37.50	99	36.75	fixed	6	31.88	12	28.13	18	27.38	50	26.25											
30780SG	B0CW6QMTGC	57.30	35	56.15	fixed	6	48.71	12	42.98	18	41.83	50	40.11											
30782SG	B0CW71P9VN	57.30	34	56.15	fixed	6	48.71	12	42.98	18	41.83	50	40.11											
30783SG	B0CW6PF98R	97.50	11	95.55	fixed	6	82.88	12	73.13	18	71.18	50	68.25											
30785SG	B0CW6Q9Z61	94.40	8	92.51	fixed	6	80.24	12	70.80	18	68.92	50	66.08											
307901CLM	B0D47TL18C	181.40	99	177.77	fixed	6	154.19	12	136.05	18	132.43	50	126.98											
307903CLM	B0D47SPW8J	385.10	99	377.4	fixed	6	327.34	12	288.83	18	281.13	50	269.57											
307904CLM	B0D47SN8WF	342.30	99	335.45	fixed	6	290.96	12	256.73	18	249.88	50	239.61											
307905CLM	B0D47SHQ1P	129.60	99	127.01	fixed	6	110.16	12	97.20	18	94.61	50	90.72											
307906CLM	B0D47RJPRD	174.10	99	170.62	fixed	6	147.99	12	130.58	18	127.10	50	121.87											
307911CLM	B0F1TB6KYW	168.10	99	164.74	fixed	6	142.89	12	126.08	18	122.72	50	117.67											
307912CLM	B0F1TDM7GS	276.80	99	271.26	fixed	6	235.28	12	207.60	18	202.07	50	193.76											
307914CLM	B0F1Z4YF41	128.80	99	126.22	fixed	6	109.48	12	96.60	18	94.03	50	90.16											
308007CLM	B0CPJS5YDW	51.70	99	50.67	fixed	6	43.95	12	38.78	18	37.75	50	36.19											
308008CLM	B0CPJSXT5Q	60.20	99	59.0	fixed	6	51.17	12	45.15	18	43.95	50	42.14											
308010CLM	B0CPJSFC2X	37.60	99	36.85	fixed	6	31.96	12	28.20	18	27.45	50	26.32											
308120CLM	B0CPJS52QR	14.00	99	13.72	fixed	6	11.90	12	10.50	18	10.22	50	9.80											
308130CLM	B0CPJTKNG5	15.90	99	15.58	fixed	6	13.52	12	11.93	18	11.61	50	11.13											
308134CLM	B0CPJSNCP1	14.00	99	13.72	fixed	6	11.90	12	10.50	18	10.22	50	9.80											
30815SG	B0CW6Q4P1P	34.10	20	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
308204CLM	B0CPJSKW8T	142.20	99	139.36	fixed	6	120.87	12	106.65	18	103.81	50	99.54											
308205CLM	B0CPJS7L4F	295.90	99	289.98	fixed	6	251.52	12	221.93	18	216.01	50	207.13											
308208CLM	B0CPJSCHJB	295.90	99	289.98	fixed	6	251.52	12	221.93	18	216.01	50	207.13											
308209CLM	B0CPJRYX6Z	133.50	99	130.83	fixed	6	113.48	12	100.13	18	97.46	50	93.45											
308210CLM	B0CPJTSWJ4	197.20	99	193.26	fixed	6	167.62	12	147.90	18	143.96	50	138.04											
30824SG	B0CW6M7K8S	44.90	21	44.0	fixed	6	38.17	12	33.68	18	32.78	50	31.43											
30827SG	B0CW6NLGDH	45.10	41	44.2	fixed	6	38.34	12	33.83	18	32.93	50	31.57											
30829SG	B0CW6NLBVJ	44.40	20	43.51	fixed	6	37.74	12	33.30	18	32.42	50	31.08											
308301CLM	B0CPJS32GK	13.80	99	13.52	fixed	6	11.73	12	10.35	18	10.08	50	9.66											
308302CLM	B0CPJSYYT2	14.40	99	14.11	fixed	6	12.24	12	10.80	18	10.52	50	10.08											
308303CLM	B0CPJS8M77	14.60	99	14.31	fixed	6	12.41	12	10.95	18	10.66	50	10.22											
308304CLM	B0CPJT299H	15.60	99	15.29	fixed	6	13.26	12	11.70	18	11.39	50	10.92											
308305CLM	B0CPJTN74X	30.10	99	29.5	fixed	6	25.59	12	22.58	18	21.98	50	21.07											
308306CLM	B0CPJSQMVB	12.60	99	12.35	fixed	6	10.71	12	9.45	18	9.20	50	8.82											
308307CLM	B0CPJRZ2R7	14.10	99	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
308308CLM	B0CPJT7YWF	13.60	99	13.33	fixed	6	11.56	12	10.20	18	9.93	50	9.52											
308309CLM	B0CPJTQZ48	13.90	99	13.62	fixed	6	11.82	12	10.43	18	10.15	50	9.73											
308310CLM	B0CPJTJXQT	14.40	99	14.11	fixed	6	12.24	12	10.80	18	10.52	50	10.08											
308311CLM	B0CPJR9G4N	30.40	99	29.79	fixed	6	25.84	12	22.80	18	22.20	50	21.28											
308312CLM	B0CPJS2GX5	13.50	99	13.23	fixed	6	11.48	12	10.13	18	9.86	50	9.45											
308313CLM	B0CPJW4YKK	14.10	99	13.82	fixed	6	11.99	12	10.58	18	10.30	50	9.87											
308314CLM	B0CPJTHGG1	13.60	99	13.33	fixed	6	11.56	12	10.20	18	9.93	50	9.52											
308315CLM	B0CPJS4T54	14.70	99	14.41	fixed	6	12.50	12	11.03	18	10.74	50	10.29											
308316CLM	B0CPJSCKDL	29.40	99	28.81	fixed	6	24.99	12	22.05	18	21.47	50	20.58											
308317CLM	B0CPJRSZGT	12.90	99	12.64	fixed	6	10.97	12	9.68	18	9.42	50	9.03											
308318CLM	B0CPJSNKFR	14.40	99	14.11	fixed	6	12.24	12	10.80	18	10.52	50	10.08											
308319CLM	B0CPJRNXRB	14.60	99	14.31	fixed	6	12.41	12	10.95	18	10.66	50	10.22											
308320CLM	B0CPJSZZTF	15.10	99	14.8	fixed	6	12.84	12	11.33	18	11.03	50	10.57											
308321CLM	B0CPJSZKKN	32.30	99	31.65	fixed	6	27.46	12	24.23	18	23.58	50	22.61											
30848SG	B0CW6NWWFW	51.10	138	50.08	fixed	6	43.44	12	38.33	18	37.31	50	35.77											
30849SG	B0CW6NVGJM	39.70	83	38.91	fixed	6	33.75	12	29.78	18	28.99	50	27.79											
308508CLMFBA	B0CPK7R4YP	22.95		22.49	fixed	6	19.51	12	17.22	18	16.76	50	16.07											
30850SG	B0CW6P8NZ1	43.70	105	42.83	fixed	6	37.15	12	32.78	18	31.91	50	30.59											
308517CLM	B0CPJSYR8W	24.80	99	24.3	fixed	6	21.08	12	18.60	18	18.11	50	17.36											
308518CLM	B0CPJS2ZTK	24.30	99	23.81	fixed	6	20.66	12	18.23	18	17.74	50	17.01											
308519CLM	B0DLBVTNF3	24.40	99	23.91	fixed	6	20.74	12	18.30	18	17.82	50	17.08											
308522CLM	B0DLBS35FK	22.20	99	21.76	fixed	6	18.87	12	16.65	18	16.21	50	15.54											
308523CLM	B0DLBQPXL3	24.70	99	24.21	fixed	6	21.00	12	18.53	18	18.04	50	17.29											
308524CLM	B0DLBSYN26	22.80	99	22.34	fixed	6	19.38	12	17.10	18	16.65	50	15.96											
308532CLM	B0DLBP5CSZ	22.80	99	22.34	fixed	6	19.38	12	17.10	18	16.65	50	15.96											
308601CLM	B0CPJVCH5N	37.50	99	36.75	fixed	6	31.88	12	28.13	18	27.38	50	26.25											
308602CLM	B0CPJTN6D1	37.50	99	36.75	fixed	6	31.88	12	28.13	18	27.38	50	26.25											
308606CLM	B0CPJSWVFW	24.80	99	24.3	fixed	6	21.08	12	18.60	18	18.11	50	17.36											
308607CLM	B0CPJTNRKS	21.90	99	21.46	fixed	6	18.62	12	16.43	18	15.99	50	15.33											
308611CLM	B0CPJTQQLJ	48.40	99	47.43	fixed	6	41.14	12	36.30	18	35.34	50	33.88											
308612CLM	B0CPJVH6N1	37.40	99	36.65	fixed	6	31.79	12	28.05	18	27.31	50	26.18											
308616CLM	B0D47T9BP6	18.90	99	18.52	fixed	6	16.07	12	14.18	18	13.80	50	13.23											
308620CLM	B0D47T9RKJ	16.20	99	15.88	fixed	6	13.77	12	12.15	18	11.83	50	11.34											
308621CLM	B0D47RSH4K	18.20	99	17.84	fixed	6	15.47	12	13.65	18	13.29	50	12.74											
308622CLM	B0D47KHRP2	13.30	99	13.03	fixed	6	11.31	12	9.98	18	9.71	50	9.31											
308626CLM	B0D47TCSHJ	15.60	99	15.29	fixed	6	13.26	12	11.70	18	11.39	50	10.92											
308628CLM	B0D47SHCBR	15.60	99	15.29	fixed	6	13.26	12	11.70	18	11.39	50	10.92											
308636CLM	B0DLBP9TPB	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308637CLM	B0DLBQBF7B	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308639CLM	B0DLBP9BTB	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308640CLM	B0DLBP9MYQ	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308642CLM	B0DLBQQFTP	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308642CLMFBA	B0DLBQQFTP	16.95		16.61	fixed	6	14.41	12	12.72	18	12.38	50	11.87											
308644CLM	B0DLBV32G7	18.60	99	18.23	fixed	6	15.81	12	13.95	18	13.58	50	13.02											
308648CLM	B0DLBRTV86	17.10	99	16.76	fixed	6	14.54	12	12.83	18	12.49	50	11.97											
308650CLM	B0DLBR3XFH	17.10	99	16.76	fixed	6	14.54	12	12.83	18	12.49	50	11.97											
308652CLM	B0DLBP8HKT	19.20	99	18.82	fixed	6	16.32	12	14.40	18	14.02	50	13.44											
308653CLM	B0DLBQG9P2	19.20	99	18.82	fixed	6	16.32	12	14.40	18	14.02	50	13.44											
308653CLMFBA	B0DLBQG9P2	20.50		20.09	fixed	6	17.43	12	15.38	18	14.97	50	14.35											
308654CLM	B0DLBSS1DJ	19.20	99	18.82	fixed	6	16.32	12	14.40	18	14.02	50	13.44											
308701CLM	B0CPJT6KHC	21.30	99	20.87	fixed	6	18.11	12	15.98	18	15.55	50	14.91											
308702CLM	B0CPJTN74T	26.40	99	25.87	fixed	6	22.44	12	19.80	18	19.28	50	18.48											
308705CLM	B0CPK7R6RC	23.60	99	23.13	fixed	6	20.06	12	17.70	18	17.23	50	16.52											
308706CLM	B0CPJSYR8V	21.80	99	21.36	fixed	6	18.53	12	16.35	18	15.92	50	15.26											
308802CLM	B0CPJQXFNK	42.20	99	41.36	fixed	6	35.87	12	31.65	18	30.81	50	29.54											
308803CLM	B0CPKBMKR5	42.20	99	41.36	fixed	6	35.87	12	31.65	18	30.81	50	29.54											
308806CLM	B0CPJT3DPB	34.30	99	33.61	fixed	6	29.16	12	25.73	18	25.04	50	24.01											
308807CLM	B0CPJRLMM1	27.80	99	27.24	fixed	6	23.63	12	20.85	18	20.30	50	19.46											
308808CLM	B0CPJT77RW	31.50	99	30.87	fixed	6	26.78	12	23.63	18	23.00	50	22.05											
308821CLM	B0CPJT42H7	22.30	99	21.85	fixed	6	18.96	12	16.73	18	16.28	50	15.61											
308822CLM	B0CPJSZKKL	17.90	99	17.54	fixed	6	15.22	12	13.43	18	13.07	50	12.53											
308823CLM	B0D47PVPZR	25.80	99	25.28	fixed	6	21.93	12	19.35	18	18.84	50	18.06											
308824CLM	B0D47RXBQR	31.90	99	31.26	fixed	6	27.12	12	23.93	18	23.29	50	22.33											
308825CLM	B0D47Q2QJW	30.60	99	29.99	fixed	6	26.01	12	22.95	18	22.34	50	21.42											
308826CLM	B0D47R79H3	40.90	99	40.08	fixed	6	34.77	12	30.68	18	29.86	50	28.63											
308827CLM	B0D47SHCBZ	40.90	99	40.08	fixed	6	34.77	12	30.68	18	29.86	50	28.63											
308828CLM	B0DLBT9796	23.10	99	22.64	fixed	6	19.64	12	17.33	18	16.87	50	16.17											
308829CLM	B0DLBR954S	30.80	99	30.18	fixed	6	26.18	12	23.10	18	22.49	50	21.56											
30882SG	B0CW6QH91B	37.20	20	36.46	fixed	6	31.62	12	27.90	18	27.16	50	26.04											
308830CLM	B0D47TJ6RZ	29.60	99	29.01	fixed	6	25.16	12	22.20	18	21.61	50	20.72											
308831CLM	B0D47S5HBX	23.00	99	22.54	fixed	6	19.55	12	17.25	18	16.79	50	16.10											
308832CLM	B0D47RG5NB	25.80	99	25.28	fixed	6	21.93	12	19.35	18	18.84	50	18.06											
308833CLM	B0D47T6X2L	32.30	99	31.65	fixed	6	27.46	12	24.23	18	23.58	50	22.61											
308834CLM	B0D47SGQTY	30.60	99	29.99	fixed	6	26.01	12	22.95	18	22.34	50	21.42											
308835CLM	B0D47T6SNV	40.90	99	40.08	fixed	6	34.77	12	30.68	18	29.86	50	28.63											
308836CLM	B0D47S2TLZ	40.90	99	40.08	fixed	6	34.77	12	30.68	18	29.86	50	28.63											
308837CLM	B0D47T3ZWH	24.20	99	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
308839CLM	B0D47RS2TZ	30.70	99	30.09	fixed	6	26.10	12	23.03	18	22.42	50	21.49											
308840CLM	B0D47RJQYY	23.00	99	22.54	fixed	6	19.55	12	17.25	18	16.79	50	16.10											
308841CLM	B0D47RJZ7M	25.80	99	25.28	fixed	6	21.93	12	19.35	18	18.84	50	18.06											
308842CLM	B0D47SGJ6Z	31.90	99	31.26	fixed	6	27.12	12	23.93	18	23.29	50	22.33											
308843CLM	B0DLBR6BFR	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308844CLM	B0DLBR8MFV	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308845CLM	B0DLBW9NVX	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308846CLM	B0DLBS8WXC	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308847CLM	B0DLBP9MVS	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308848CLM	B0DLBNP5JN	20.20	99	19.8	fixed	6	17.17	12	15.15	18	14.75	50	14.14											
308901CLM	B0D47QYNFL	19.30	99	18.91	fixed	6	16.41	12	14.48	18	14.09	50	13.51											
308902CLM	B0D47PZW8R	19.40	99	19.01	fixed	6	16.49	12	14.55	18	14.17	50	13.58											
308906CLM	B0D47KWGH4	39.20	99	38.42	fixed	6	33.32	12	29.40	18	28.62	50	27.44											
308918CLM	B0D47QLKC6	22.50	99	22.05	fixed	6	19.13	12	16.88	18	16.43	50	15.75											
308944CLM	B0F1TWYBXP	50.70	99	49.69	fixed	6	43.10	12	38.03	18	37.02	50	35.49											
309019CLM	B0D47SJFVJ	19.50	99	19.11	fixed	6	16.58	12	14.63	18	14.24	50	13.65											
309023CLM	B0D47PZW8S	46.70	99	45.77	fixed	6	39.70	12	35.03	18	34.10	50	32.69											
309103CLM	B0D47STGK7	269.80	99	264.4	fixed	6	229.33	12	202.35	18	196.96	50	188.86											
309104CLM	B0D47PR1GZ	197.20	99	193.26	fixed	6	167.62	12	147.90	18	143.96	50	138.04											
30910SG	B0CW6MD58D	31.00	64	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
30911SG	B0CW6Q6Q66	33.20	74	32.54	fixed	6	28.22	12	24.90	18	24.24	50	23.24											
30914SG	B0CW6KKPKS	43.30	38	42.43	fixed	6	36.81	12	32.48	18	31.61	50	30.31											
30915SG	B0CW6P78X8	521.60	16	511.17	fixed	6	443.36	12	391.20	18	380.77	50	365.12											
30919MDRG	B0BW9PSCZF	90.10	99	88.3	fixed	6	76.59	12	67.58	18	65.78	50	63.07											
30919SG	B0CW6PX2TX	143.90	26	141.02	fixed	6	122.32	12	107.93	18	105.05	50	100.73											
309209CLM	B0F1TZBFR7	29.30	99	28.71	fixed	6	24.91	12	21.98	18	21.39	50	20.51											
309210CLM	B0D47R5GSK	18.70	99	18.33	fixed	6	15.90	12	14.03	18	13.66	50	13.09											
30921SG	B0CW6MVMRS	911.70	22	893.47	fixed	6	774.95	12	683.78	18	665.55	50	638.19											
30923SG	B0CW6NH4FV	90.20	4	88.4	fixed	6	76.67	12	67.65	18	65.85	50	63.14											
30926SGR	B0CWFHNR4C	27.60	34	27.05	fixed	6	23.46	12	20.70	18	20.15	50	19.32											
